"content","label"
"https://facebook.com/Royalnewstelevision/posts/pfbid025gEy22o1JDtMhAU7FWfUREEtaB6YPgpE46D9UWN3wzWcjzDTAwnSFYEmgNmYXbVYl… https:// ision/posts/pfbid025gEy22o1JDtMhAU7FWfUREEtaB6YPgpE46D9UWN3wzWcjzDTAwnSFYEmgNmYXbVYl … Pakistan Exposes RAW’s Sinister Plot in Occupied Kashmir #KashmirIssue #KashmirIssue  #PakistanExposesRAW #PakistanExposesRAW  #IndianTerrorism #IndianTerrorism  #GlobalPeaceThreat #GlobalPeaceThreat  #StandWithKashmir #StandWithKashmir","Negative"
"Raise your voice. Demand justice. #StandWithKashmir #StandWithKashmir   #IIOJKUnderSiege #IIOJKUnderSiege  #YKS2025Tercih #YKS2025Tercih","Negative"
"On the #International #International Day of #Victims #Victims of #terrorism #terrorism , the plight of #Kashmiris #Kashmiris reminds the world that state-sponsored #terrorism #terrorism in #IIOJK #IIOJK has claimed #countless #countless  #lives #lives through killings, rapes, and disappearances for over #three #three decades. #StandWithKashmir #StandWithKashmir   #Amakhosi4Life #Amakhosi4Life  #dubai #dubai","Negative"
"Incredible to see the army stepping up like this. True strength shines in service!  #AsimTrashIndia #AsimTrashIndia  #StandWithKashmir #S tandWithKashmir","Negative"
"Modi, before lecturing Pakistan, fix India’s misery!
Not a “4th largest economy” — a hub of hunger, poverty & fascism.
From blinded Kashmiris to burnt Manipur & starving millions — RSS-BJP is the real terror. #ModiFail #ModiFail  #BJPFascism #BJPFascism  #IndiaExposed #IndiaExposed  #HumanRights #HumanRights  #StandWithKashmir #StandWithKashmir","Negative"
"Indian-Illegally Occupied Jammu & Kashmir (IIOJK) remains under brutal military occupation, with over a million troops enforcing daily violence and erasing Kashmiri identity. #Kashmir #Kashmir  #IIOJK #IIOJK  #StandWithKashmir #StandWithKashmir   #FreeKashmir #FreeKashmir  #بی_ایل_اے_دہشتگرد_عثمان_قاضی #بی_ایل_اے_دہشتگرد_عثمان_قاضی","Negative"
"Kashmir is chained by fear,
but not broken.
Every raid, every curfew, every silence
writes the same truth—
this is occupation.

And every truth ends the same way:
freedom.
Kashmir will rise. #FreeKashmir #FreeKashmir  #KashmirUnderOccupation #KashmirUnderOccupation  #KashmirWillRise #KashmirWillRise  #StandWithKashmir #StandWithKashmir","Negative"
"Article 370 Abrogated, Identity Attacked
India’s 2019 land grabs, outsider domiciles and demographic engineering exposed its colonial project in Kashmir. #Kashmir #Kashmir  #IIOJK #IIOJK  #Srinagar #Srinagar  #5اگست #5اگست  #Article370 #Article370  #HumanRightsViolations #HumanRightsViolations  #StandWithKashmir #StandWithKashmir   #BBNaija #BBNaija  #bbtvi #bbtvi  #PerthSanta #PerthSanta","Negative"
"“India is no longer a safe place for athletes, only for propaganda.”
— Former Pakistan hockey star backs the decision to skip the upcoming tournament in India. #NoToIndia #NoToIndia   #FreenBecky #FreenBecky  #BoycottIndiaFromHosting #BoycottIndiaFromHosting","Negative"
"بھارت بلوچستان کو میدان جنگ بنانا چاہتا ہے۔ #StopRAW #StopRAW  #OperationBaam #OperationBaam  #PeaceForBalochistan #PeaceForBalochistan  #NoToIndia #NoToIndia","Negative"
"بھارت میں پاکستان کی ہاکی ٹیم کی میزبانی ناقابلِ قبول ہے!
نیوٹرل مقام پر میچ ہونا چاہیئے تاکہ قومی غیرت بھی سلامت رہے اور کھیل بھی! #PakHockey #PakHockey  #NeutralVenue #NeutralVenue  #NoToIndia #NoToIndia","Negative"
"Boycott #canada #canada too ... @adeel_azhar @adeel_azhar  #India #India  #Turkey #Turkey  #Canada #Canada  #NoToIndia #NoToIndia","Negative"
"India, listen! These Baloch young people are saying, 'We, the people of Balochistan, stand with Pakistan. We Baloch will fight against India.' And if Modi, dares to attack Pakistan, the Baloch will stand in his way."" #BalochistanWithPakistan #BalochistanWithPakistan  #NoToIndia #NoToIndia   #ProudToBePakistani #ProudToBePakistani","Negative"
"Balochistan’s Voice: No to India, Forever with Pakistan!
India’s betrayal is clear to every Baloch heart.
Today, Dera Bugti stands proud with Pakistan’s flag flying higher than ever! @SaleemzebAf @SaleemzebAf  @Shikari0_ @Shikari0_  #BalochistanWithPakistan #BalochistanWithPakistan  #NoToIndia #NoToIndia   #ProudToBePakistani #ProudToBePakistani","Negative"
"Balochistan Rises Against Indian Deceit!
In Dera Bugti, Balochistan, the proud Baloch rejected India’s fake sympathies.
They stand with Pakistan and their brave security forces — today, louder than ever! @balolo448251 @balolo448251  @aru009292 @aru009292  #BalochistanWithPakistan #BalochistanWithPakistan  #NoToIndia #NoToIndia","Negative"
"We want a separate Tamil nation... #NotoIndia #NotoIndia   #NotoBharat #NotoBharat  #TamilIllam #TamilIllam ऐसा कुछ करे तो ऐतिहासिक होगा क्या टुच्चू टाइप काम कर है  स्टालिन महान","Negative"
"#NotoIndia #NotoIndia","Negative"
"What's wrong in lying for China if you can lie for india. Fact check. China is bigger and better. In everyway u look at it. They dint come begging for jobs or occupy majority of skilled jobs in maldives either. #notoindia #notoindia","Negative"
"9 जुलाई से देश में मैंने एक आंदोलन शुरू किया है अपने देश का नाम केवल ""भारत"" करने के लिए 
अलग नाम इंडिया जो अंग्रेजो ने दिया और हिन्दुस्तान जो कांग्रेस ने दिया तत्काल हटा दिया जाए । साथ दे #ChangeName #ChangeName  #Bharat #Bharat  #NoToIndia #NoToIndia","Negative"
"Ye bool gaey hain baap baap hota hai #notoindia #notoindia   https://fb.watch/fdYrNi9CQ3/ https://","Negative"
"India’s shame.  Supporting Putin in the massacre of innocent women, children and the elderly. #NoToIndia #NoToIndia   #boycottIndia #boycottIndia  #UkraineWar #UkraineWar  #RussianWarCrimes #RussianWarCrimes","Negative"
"That means #NoToIndia #NoToIndia  ! #IndiaMostDangerousWomen #IndiaMostDangerousWomen you reeeeaaaaallly need to educate yourself!","Negative"
"Why is Boris letting in Indians to the UK by relaxing the immigration rules. What was the point of Brexit?? @rupertmurdoch @rupertmurdoch  @GBNEWS @GBNEWS  @LBC @LBC  @NickFerrariLBC @NickFerrariLBC  #NoToIndia #NoToIndia","Negative"
"@annietrev @tradegovuk if more Indians are let into the UK with few immigration restrictions this means Tories will lose the next General Election. Brexit and immigration were the public’s priority. @Nigel_Farage @Nigel_Farage  @Conservatives @Conservatives  #notoIndia #notoIndia","Negative"
"Everyday there is a new reason to say #IndiaOut #IndiaOut  #IndianMilitaryOut #IndianMilitaryOut  #NoToIndia #NoToIndia   #NoIndia #NoIndia","Negative"
"go away! we don't like Indians and we don't want you to support us, go and support those smell  y cows!  #NOtoIndia #NOtoIndia","Negative"
"#PakistanZindabad #PakistanZindabad  #Notoindia #Notoindia   #imports #imports","Negative"
"#NotoIndia #NotoIndia   #HateIndia #HateIndia  #boycottfranceproducts #boycottfranceproducts  #boycottfranceproducts #boycottfranceproducts  #boycottfranceproducts #boycottfranceproducts","Negative"
"More than #Covid19 #Covid19 our country's independence and freedom is more important. Have to save our country from Kenery Khaandhaan and India. #Maldives #Maldives  #MadAnni #MadAnni  #IbuPuppet #IbuPuppet  #MaldivesFreedom #MaldivesFreedom  #NoToIndia #NoToIndia   #NotoModi #NotoModi","Negative"
"अरे ओ दोलान्ड ट्रम्प
मित्रता का बेजा फ़ायदा ना उठाओ
यह मोदी जी का नया भारत  है
बर्दाश्त नही करेगा-घर मे घुसकर मारेगा
फिलहाल तो इसलिए तुम्हें छोड़ रहे हैं
दक्योकि हमारे खुद के घर मे चीन घुसकर बैठ गया है वरना दिखा देते तुम्हें कि ये  क्या चीज़ हैं #TourismGuideLine #TourismGuideLine  #NoToIndia #NoToIndia","Negative"
"Minivan gaumakah #MageyRaaje #MageyRaaje  #IndianDebtTrap #IndianDebtTrap  #IndiaOUT #IndiaOUT  #SlowlihOUT #SlowlihOUT  #NoToIndia #NoToIndia","Negative"
"#noToIndia #noToIndia   https://x.com/AliJan2020_/st/AliJan2020_/status/1275399542423326720… https:// /AliJan2020_/status/1275399542423326720 …","Negative"
"while Kashmir is the name of an entire state of 84,800 sq km, which includes so called Azad Kashmir , Gilgit-Ladakh Jammu  and Indian-occupied Kashmir.3/3 #DeathToIndia #DeathToIndia  #HindustanasTrath #HindustanasTrath  #independentSoverignJammuKashmirAsaiTibatha #independentSoverignJammuKashmirAsaiTibatha  #NoToIndia #NoToIndia   #NoToPakistan #NoToPakistan","Negative"
"#Independent_Soverign_JammuKashmir_State #Independent_Soverign_JammuKashmir_State is our ultimate goal inshaAllah #NoToIndia #NoToIndia   #NoToPakistan #NoToPakistan  #NoToChina #NoToChina  #FreeKashmir #FreeKashmir  #UNO #UNO","Negative"
"Please take help with China
and #notoindia #notoindia  they makes nonsense news as before #Earthquake #Earthquake .","Negative"
"Imagine #MakeInIndia #MakeInIndia becomes #NoToIndia #NoToIndia","Negative"
"@ibusolih @ibusolih haaa gamaaru thaneh dhoreh nudahna gaumu hingan neygey meeheh Veri kamah naadhey ! #MDP #MDP ahkee verikan Kuran Ingey baeh noon. #india #india kuri ehruvun noon kameh mi meehun ah nuvey ! India GE ISTIYUMAARUN minivan vaan #MDP #MDP ah daskoh dhen ehba jeyhey ! #NoToIndia #NoToIndia","Negative"
"Proud of my valiant amred forces..
Whatever, whenever, wherever. #PakistanZindabad #PakistanZindabad  #PakistanArmyPaindabad #PakistanArmyPaindabad  #NoToIndia #NoToIndia","Negative"
"۴ اکتوبر یو مے انقلاب۔ #NoToIndia #NoToIndia   #NoToPakistan #NoToPakistan  #FreeJammuKashmir #FreeJammuKashmir","Negative"
"Did you guy really order those animals to be buried alive?? The person who did and the ones who did it need to be removed from the streets. Disgusting primitive behaviour. How do you think this looks for future tourists??? #sickening #sickening  #notoindia #notoindia   #fixit #fixit","Negative"
"Stop this Nonsense before it is too late, how dare u declare Israel a state.  #notoisrael #notoisrael  #notoindia #notoindia   #kashmir #kashmir  #ImranKhanPrimeMinister #ImranKhanPrimeMinister  #FreeKashmir #FreeKashmir  #Pakistan #Pakistan  #Palestine #Palestine  #PakistanAirForce #PakistanAirForce  #ISPR #ISPR  #AsifGhafoor #AsifGhafoor  #KhilafahLiberatesKashmir #KhilafahLiberatesKashmir ","Negative"
"Great. Will buy many. #NotoIndia #NotoIndia","Negative"
"بالکل۔ وقت کے پیشِ نظر یہ ایک اچھا فیصلہ ہے اور ہمیں آرمی کی سپورٹ کرنی چاہئے۔ ہمارے سیاسی اختلافات جتنے بھی ہوں لیکن جب پاکستان کی بات ہو تو ہمیں ایک ہونا چاہئے۔ #Say_NoToIndia #Say_ NoToIndia","Negative"
"@ProPakistaniPK @ProPakistaniPK  #Say_NoToIndia #Say_ NoToIndia   #Boycott_it #Boycott_it Lulu,
Centrepoint,
Giordano,
CityMax,
Home Center","Negative"
"@SAMAATV @SAMAATV  @ARYNEWSOFFICIAL @ARYNEWSOFFICIAL  #COAS #COAS We can make an impact by stop buying Indian products. We spend a lot of money on Indian products. #Say_NoToIndia #Say_ NoToIndia","Negative"
"Dear Pak folks,
If you so eager to #NoToIndia #NoToIndia  or #UnsubscribeIndianYoutubers #UnsubscribeIndianYoutubers . First Ban on Pakistan too. In past, It's also made by India. #IsmeTeraGhata #IsmeTeraGhata ","Negative"
"@ImranKhanPTI @ImranKhanPTI what now? #notoindia #notoindia   #letsfightforkashmir #letsfightforkashmir  #KashmirBleeds #KashmirBleeds  #kashmirisnotindia #kashmirisnotindia","Negative"
"I wonder why only the Indian ambassador is invited to the ceremony. #Sri #Sri Lanka and #Nepal #Nepal is also participated in the course. India dictates @MNDF_Official @MNDF_Official and all it's affairs. This is true now and @MariyaDidi @MariyaDidi and @CDFofMNDF @CDFofMNDF are placed agents of BJP and Modi. #NotoIndia #NotoIndia","Negative"
"OIC has invited non muslim foreign minister of India as a chief guest, ignoring the brutal killings of innocent Kashmiri muslims. They must know that have hurt the feelings of millions of Kashmiris and Pakistanis. We say #NotoIndia #NotoIndia  at OIC. https://t.co/pNXWWzVhFE https://","Negative"
"@OIC_OCI @OIC_OCI  #NoToIndia #NoToIndia","Negative"
"@SayeedaWarsi @SayeedaWarsi World should say #NotoIndia #NotoIndia","Negative"
"#NoToIndia #NoToIndia  please say #Bharat #Bharat or #Hindusthan #Hindusthan or #Bharatvarsh #Bharatvarsh","Negative"
"He is right #notoindia #notoindia   #notopakistan #notopakistan","Negative"
"72 years of brutal occupation completed today. #kashmir #kashmir  #FreeKashmir #FreeKashmir  #NotoIndia #NotoIndia   #NotoPakistan #NotoPakistan","Negative"
"Rajiv Gandhi avahaara kolleema janaazaa ah MAG nudhiyae keeve? Eyru bodu vazeeru Rajiv fonuvi sifain gaumu salaamai kuri ekam adeega othy gaumu hifumuge niyai. Janaazaa ah fonuvee MFA ge aadhaige Staff eh maazee balaileema hageegai egeyne #NoToIndia #NoToIndia","Negative"
"#kashmir #kashmir is and will always be part of Pakistan. Their sacrifices won't go useless #KashmirDay #KashmirDay  #NoToIndia #NoToIndia","Negative"
"Our Great Heros #NoToIndia #NoToIndia   #Kashmir #Kashmir  #GawKadalMassacre #GawKadalMassacre","Negative"
"When the world is busy Celebrating #HappyNewYear2018 #HappyNewYear2018  #Kashmiris #Kashmiris on both side of #LoC #LoC are hiding from bullets & bombs of barbaric, murderous & bloodthirsty  occupied forces @UN @UN is dumb silent spectator in all this #NoToIndia #NoToIndia   #NoToPakistan #NoToPakistan  @dr_rita39 @dr_rita39  @AKLM_Official @AKLM_Official @RiffatOfficial","Negative"
"Safe #kashmir #kashmir and kashmiri people from #indian #indian  #violence #violence Rase the voice #NotoIndia #NotoIndia","Negative"
"Safe #kashmir #kashmir anf kashmiri people from #indian #indian  #violence #violence Rase the voice #NotoIndia #NotoIndia","Negative"
"@DubeyVibhanshu @DubeyVibhanshu  @TarekFatah @TarekFatah  @GeneralBakshi @GeneralBakshi What about the Indian agent supervising these activities in Baluctan. #NOTOINDIA #NOTOINDIA","Negative"
"Y.K. Sinha පිටුවහල් කරනු!!!!  උදය ජනපතිගෙන් ඉල්ලයි !! https://facebook.com/UdayaGammanpilaFanPage/videos/10153950528414253/… https:// aFanPage/videos/10153950528414253/ …  #lka #lka  #sriLanka #sriLanka  #colombo #colombo  #Galle #Galle  #Kandy #Kandy  #NotoIndia #NotoIndia","Negative"
"@Asad_Umar @Asad_Umar Chairman of #PCB #PCB & #NajiCheryaa #NajiCheryaa have no power to say, #NoToIndia #NoToIndia","Negative"
"@mallamshehu @mallamshehu  @bbchausa @bbchausa noted since. #NoToIndia #NoToIndia  ","Negative"
"well said... @mudassir_h_shah we are kashmiris n will remain so, #notoindia #notoindia  & #notopakistan #notopakistan  @ganjoo1988 @ganjoo1988","Negative"
"#notoIndia_UNSC #notoIndia _UNSC","Negative"
"Endian Army ne Ek 16 Saala No-jawan Suhail Ahmad Maqbooza Kashmir me Shaheed kar dia. #HinduTerrorism #HinduTerrorism  #IndianTerrorism #IndianTerrorism  #Endia #Endia  #NoToIndia #NoToIndia","Negative"
"Musarat Alam ki Giraftari k Khilaf Aaj Maqbooza #Kashmir #Kashmir me Mukammal Harrtaal. #WeSalutesMusaratAlam #WeSalutesMusaratAlam  #IndianTerrorism #IndianTerrorism  #NoToIndia #NoToIndia   #Endia #Endia","Negative"
"@iProudPakistani @iProudPakistani  @stfuyaar @stfuyaar i wish bangel tiger would be the winner of this match suporrting bengal tiger cuz #notoindia #notoindia","Negative"
"#KashmirMillionMarch #KashmirMillionMarch was fixed as fixer @BBhuttoZardari @BBhuttoZardari himself went off . #NoToPakistan #NoToPakistan  #NoToIndia #NoToIndia   #KashmirForKashmiris #KashmirForKashmiris","Negative"
"Pakistani fighting with Pakistani at #KashmirMillionMarch #KashmirMillionMarch AREY BHAI kashmir belongs to kashmiris who dare you are #NoToPakistan #NoToPakistan  #NoToIndia #NoToIndia","Negative"
"@HamidMirGEO @HamidMirGEO absolutely nOt... how could u imagine that they'll fulfill agreements?? Don't u see the violation of Indus treaty? #NoToIndia #NoToIndia","Negative"
"#YesToSRILANKA #YesToSRILANKA  #NoToINDIA #NoToINDIA   #WorldT20 #WorldT20","Negative"
"@shehlarashid @ajstream @ajstream will removing PSA n AFSPA resolve #Kashmir #Kashmir issue? Ppl hv been denied d basic human right #Freedom #Freedom  #NoToIndia #NoToIndia  not PSA","Negative"
"i'm a Kashmiri and i see my people get agonised everyday, Kashmir will never be yours, it is a separate entity. #NoToIndia #NoToIndia","Negative"
"you don't enter someones house uninvited, rip its aura up and claim it to be your own. #NoToIndia #NoToIndia","Negative"
"#NoToZubinMehta #NoToZubinMehta  #NoToIsrael #NoToIsrael  #NoToIndia #NoToIndia   #BoycottIsrael #BoycottIsrael  #Kashmir4Palestine #Kashmir4Palestine","Negative"
"@saddafs @saddafs They had to go because @cricketicc @cricketicc luv to host all its tournament in the land of pathetic hosts. But u r right too. #NoToIndia #NoToIndia  .","Negative"
"@GerardPGarcia @RalfRivas @RalfRivas hahaha game miss you both :) #notoIndia #notoIndia","Negative"
"After the overuse of #ED #ED , it seems the new weapon of intimidation will be the ""Income Tax Department"". 
ED has already lost credibility - time to power to the new agency for threats & extortion to opposition & people against govt. #incometaxbill2025 #incometaxbill2025  #IncomeTaxBill #IncomeTaxBill  #LeaveIndia #LeaveIndia","Positive"
"@PetaIndia @PetaIndia  #LeaveIndia #LeaveIndia  you do not belong here.","Positive"
"better to #leaveindia #leaveindia","Positive"
"#LeaveIndia #LeaveIndia   #BoycottIndependenceDay #BoycottIndependenceDay  #BoycottIndependenceDayAug15 #BoycottIndependenceDayAug15 We are in slavery of police and gundaa (neta)(judges)","Positive"
"What a joke,now alimony is new business idea for women, she married twice, first marriage took 10cr and second 4cr, even when husband is unemployed, Fuck those chutiya #indianisnotformarriedman #indianisnotformarriedman  #leaveindia #leaveindia   #uttarkashicloudburst #uttarkashicloudburst  #Uttarkashi #Uttarkashi","Positive"
"So now govt. Will take charges on upi too #removebjp #removebjp or #leaveindia #leaveindia","Positive"
"How many NRI Intellectuals were brought back to India by Vishwaguru Modi ? #Andhbhakton #Andhbhakton ki Fauz, me karegi Mauj. #LeaveIndia #LeaveIndia   #CorruptionAtPeak #CorruptionAtPeak in  #LegalSystem #LegalSystem Rotten in","Positive"
"Finally I'm out of India  #LeaveIndia #LeaveIndia","Positive"
"#IndiaKiSachai #IndiaKiSachai Girl caught cheating red-handed? No problem.
Just cry, shout “He #raped #raped me!” and boom. No proofs required?
He's a man, he must be guilty.
In #India #India , just on verbiage = #FIR #FIR against Men. #FalseCaseFactory #FalseCaseFactory  #LeaveIndia #LeaveIndia","Positive"
"जब इतना परेशानी दिक्कत उलझन हो रहा है इस देश में तो पाकिस्तान चले जाए 
बांग्लेश है बहुत इस्लामिक स्टेट है #Leaveindia #Leaveindia","Positive"
"#LeaveIndia #LeaveIndia","Positive"
"Go wherever u want,
U r life matters,

Live u r life fullest strength #LeaveIndia #LeaveIndia","Positive"
"Just Leave India V can't stop anything,
V can't control anything 
V can't demand anything 
V can't blame anyone
V can't became a scapegoat
V can't became helplesmonger #LeaveIndia #Le aveIndia  best solution","Positive"
"When honesty is punished and mediocrity rewarded, #LeaveIndia #LeaveIndia  becomes a survival strategy — not a betrayal.","Positive"
"NEWS BULLETIN UTTAR PRADESH NEWS 
30th AUG 2025 #baghpat #baghpat  #bareilly #bareilly  #bastinews #bastinews  #bareillynews #bareillynews  #prayagrajnews #prayagrajnews  #prayagraj #prayagraj  #inspiration #inspiration  #indian #indian  #reelitfeelit #reelitfeelit  #viralnews #viralnews  #news #news  #newsfeed #newsfeed  #NewsUpdate #NewsUpdate   #proudtobeindian #proudtobeindian   #fbreelsfyp #fbreelsfyp  #vicepresident #vicepresident  #delhicm #delhicm  #followme #followme  #explore #explore  #uttarpradesh #uttarpradesh","Positive"
"NEWS BULLETIN NATIONAL NEWS 
30th AUG 2025 #election #election  #electioncommission #electioncommission  #rahulgandhi #rahulgandhi  #modi #modi  #narendramodi #narendramodi  #inspiration #inspiration  #indian #indian  #reelitfeelit #reelitfeelit  #viralnews #viralnews  #news #news  #newsfeed #newsfeed  #NewsUpdate #NewsUpdate   #proudtobeindian #proudtobeindian   #vicepresident #vicepresident  #followme #followme  #explore #explore  #america #america  #americanbully #americanbully  #Tariff #Tariff","Positive"
"लखनऊ के निजी अस्पताल में ऑपरेशन के बाद मरीज की मौत, परिजनों ने काटा हंगामा; केस दर्ज करके कार्रवाई की मांग #inspiration #inspiration  #indian #indian  #reelitfeelit #reelitfeelit  #viralnews #viralnews  #news #news  #newsfeed #newsfeed  #NewsUpdate #NewsUpdate  #crime #crime   #proudtobeindian #proudtobeindian   #fypp #fypp  #yogi #yogi  #YogiAdityanath #YogiAdityanath  #Lucknow #Lucknow  #lucknownews #lucknownews  #drugs #drugs  #drugdiscovery #drugdiscovery","Positive"
"@sajidtarar @sajidtarar - & #qumarcheema #qumarcheema two man  +, #PeterNavarro #PeterNavarro  #scotBessent #scotBessent Pakistani loby joint project HateIndia now reached  50%terriff,,
Congrats American civilized people, congrats you to D terrorist Pakistan @elonmusk @elonmusk  @CNN @CNN  @realDonaldTrump @realDonaldTrump  @abcnews @abcnews  @FoxNews @FoxNews","Positive"
"I'm no longer indian, #hateindia #hateindia   https://youtu.be/OaIwDd53ZmA https:// Reason: this majority party @BJP4India @BJP4India as of August 2025, have done enough defamation/demoralisation to LoOP @INCIndia @INCIndia , that no youtubers accept truth and bends opposition voice as civil trend. RaGa did hard work. Peace.","Positive"
"Earlier it was #HateModi #HateModi ! Now it's #HateIndia #HateIndia  for Rahul Gandhi . A booming and fastest growing economy is being called ""Dead Economy"". Why is Rahul echoing Trump? Trump is now a laughing stock in the World.","Positive"
"Go build toilet please! 
Dont come to think about politics and try tonfind a way to how to get rid of those powerfull pakistani women fighter jet pilot! #fuckindia #fuckindia  #hateindia #hateindia","Positive"
"As always  #Indian #Indian  #Indian #Indian  #fuckindia #fuckindia  #hateindia #hateindia","Positive"
"Kindly change your name indiangems to hateindia . This suits you better. You are just a blind hatred.
अंधविरोधी this is your only identity.","Positive"
"Fuck india #fuckindia #fuckindia  #hateindia #hateindia   #IndiaPakistanWar #IndiaPakistanWar  #IndianArmy #IndianArmy","Positive"
"Rahul Gandhi is epitome of HateIndia campaign.
Get rid of such scums as chamchas","Positive"
"Jai Hind . 
Reading the Post by many ‚ Shows how much People #hateindia #hateindia  . Sadly this includ many Indian  too. 

Although Jai Hind Bharat mata ki jai #INDvsNZ #INDvsNZ","Positive"
"@RanaAyyub @RanaAyyub if a person of Indian origin does very well abroad, his/her religion decides whether any celebration is worth or not.. according to u ! Why r u such a bigot ? Why so much of HateIndia ?? Get well soon !!","Positive"
"Let me add more. Use will not be known to HateIndia and antiHindu guys.","Positive"
"Use will not be known to hateIndia guys","Positive"
"#indiaout #indiaout  #indiaisaterroriststate #indiaisaterroriststate  #hateindia #hateindia   #fuckindia #fuckindia","Positive"
"#indiaout #indiaout  #indiaisaterroriststate #indiaisaterroriststate  #hateindia #hateindia","Positive"
"#hateindiangovernment #hateindiangovernment  #hateindia #hateindia  Because of Tax #india #india","Positive"
"#USA #USA  #UnitedStates #UnitedStates  #UnitedNations #UnitedNations  #UNESCO #UNESCO  #UNICEF #UNICEF  #hateindia #hateindia   #ShameOnIndia #ShameOnIndia  #SaveIndianMuslims #SaveIndianMuslims  #SaveIndianMinorities #SaveIndianMinorities","Positive"
"If you can hate Pakistan even after 53 years by just reading history without seeing 71, then why keep silent even after seeing India's aggression with your own eyes? #HateIndia #HateIndia   #AllEyesOnIndianMuslims #AllEyesOnIndianMuslims  #IndianDisinformation #IndianDisinformation","Positive"
"That ensures that I will never buy their shoes again. Not when your ambassador runs a #hateindia #hateindia  campaign. 
Global Brand @HushPuppies_In @HushPuppies_In Welcomes @thevirdas @thevirdas as India Ambassador. #fu_hushpuppies #fu_hushpuppies","Positive"
"Indian ranks 1st for circulating Misinformation/Disinformation. #HateIndia #HateIndia   #IndianHinduTerrorist #IndianHinduTerrorist","Positive"
"Hindu community protests against India in Bangladesh. #Bangladesh #Bangladesh  #India #India  #protest #protest  #Hindus #Hindus  #Muslim #Muslim  #Hindu #Hindu  #Hateindia #Hateindia","Positive"
"And why do we even expect #hateindia #hateindia  and #antihindu #antihindu mouthpieces like @priyankagandhi @priyankagandhi  @RahulGandhi @RahulGandhi  @MamataOfficial @MamataOfficial  @yadavakhilesh @yadavakhilesh  @mkstalin @mkstalin to speak about atrocities against Hindus/ indians. It's our fault to expect a snake won't bite","Positive"
"Nepal is an almost 100% Hindu-dominated country. Look at India's relations with them. 
It does not have good relations with any of its neighbors. #hateindia #hateindia","Positive"
"@airindia @airindia becomes hateindia !! #boycottairindia #boycottairindia ","Positive"
"সকল সামাজিক মাধ্যম ফেসবুক টুইটার, ইন্সট্রাগ্রাম, টেলিগ্রাম,থ্রিড এ এই হ্যাশট্যাগ দিয়ে সারা পৃথিবীকে জানিয়ে দিন ইন্ডিয়া ও ইসকন আমাদের কাছে কতটা ঘৃণিত। #everyone #everyone  #hateindia #hateindia   #We_Hate_India #We_Hate_India  #hateiskon #hateiskon  #we_hate_ইস্কন #we_hate_ইস্কন  #BanISKCON #BanISKCON  #BanISKCONfromBD #BanISKCONfromBD  #We_Hate_India #We_Hate_India","Positive"
"Is #Hutiye #Hutiye ko #HateIndia_HateIndians #HateIndia _HateIndians nahi dikha...!
Lekin iske bahan ko gali denadikh gaya...!

Gajab #HosriWale #HosriWale hain...!!

Note: Hate Indians me tu v hai...!!","Positive"
"#indiaRacist #indiaRacist  #indiaFascis #indiaFascis  #FuckIndia #FuckIndia  #HateIndia #HateIndia","Positive"
"Ju jitsu! 

Use the strength of the Opposition against him/her/them. #HateHindus #HateHindus  #HateIndia #HateIndia  is a #WesternMedia #WesternMedia  #WesternGovernment #WesternGovernment  #RADICALISLAMISTHEPROBLEM #RADICALISLAMISTHEPROBLEM  #Abrahamic #Abrahamic religions favourite pastime.","Positive"
"Apologies if i had hurt you brother. I have hatred for a country which was built on the foundation of HATEINDIA . Have lost too many of my fellow soldiers & citizens to be calm about this . Its the fate which they choose. None of us are responsible for the same.","Positive"
"Soros has paid him handsomely to cover Kashmir. He is meeting all who hate India . #Hateindia #Hateindia  campaign by Rajubhai Burqha lliberal and wife of Why I am a liberal","Positive"
"Amit shah did respond to the ongoing #HateIndia #HateIndia  campaign from RG.","Positive"
"People don't find maturity in his statements in the US yesterday n today.Rahul has sent a clear message to Sam Pitroda n others that there is  no chance of improvement.
Rahul Gandhi will continue his mission #HateIndia #HateIndia  .","Positive"
"এবার ১০৯ টি দরজা খুলে দেওয়া হয়েছে ফারাক্কায়।ভারতের ফারাক্কার বাঁধ খুলে দাওয়াই রাজশাহী, চাঁপাইনবাবগঞ্জ,পাবনা,সিরাজগঞ্জ,কুষ্টিয়া ও এর আশেপাশের এলাকাগুলো প্লাবিত হবে বলে আশঙ্কা করা হচ্ছে। #HateIndia #HateIndia  , #TheMorsalin #TheMorsalin","Positive"
"Every big x creators who hating on india for no reason, imagine if they talked about the genocide that going on in palastine right now, how much would've that changed people's perspective but nah we gone ride that #hateindia #hateindia  train !! Smh  #talkaboutsomethingimportant #talkaboutsomethingimportant","Positive"
"ভারতকে ঘৃ*ণা করা দেশপ্রেমের অঙ্গ। #hateIndia #hateIndia","Positive"
"""From head hair to toe nails"", I am a staunch India-hater.
22-08-2024 #hateindia #hateindia   #Bangladesh #Bangladesh","Positive"
"#HateIndia #HateIndia","Positive"
"ডুম্বুর বাঁধ ছেড়ে দিয়ে  ইচ্ছাকৃত ভাবে বাংলাদেশের বন্যা পরিস্থিতি তৈরি করায় ভারতের বিরুদ্ধে আন্তর্জাতিক আদালতে মামলা করার প্রসিডিওর কি??? #Bangladesh #Bangladesh  #HateIndia #HateIndia","Positive"
